  0.36  0.09  0.0148938
  0.37  0.09  0.0150938
  0.38  0.09  0.0150938
  0.39  0.09  0.0148938
  0.4  0.09  0.0144937
  0.41  0.09  0.0138937
  0.42  0.09  0.0130937
  0.43  0.09  0.0120938
  0.44  0.09  0.0108937
  0.45  0.09  0.00949375
  0.46  0.09  0.00789375
  0.47  0.09  0.00609375
  0.48  0.09  0.00432512
  0.49  0.09  0.00345403
  0.5  0.09  0.00266375
  0.51  0.09  0.00140603
  0.52  0.09  0.000213574
  0.53  0.09  0
  0.54  0.09  0
  0.55  0.09  0
  0.56  0.09  0
  0.57  0.09  0
  0.58  0.09  0
  0.59  0.09  0
  0.6  0.09  0
  0.61  0.09  0
  0.62  0.09  0
  0.63  0.09  0
  0.64  0.09  0
  0.65  0.09  0
  0.66  0.09  0
  0.67  0.09  0
  0.68  0.09  0
  0.69  0.09  0
  0.7  0.09  0
  0.71  0.09  0
  0.72  0.09  0
  0.73  0.09  0
  0.74  0.09  0
  0.75  0.09  0
  0.76  0.09  0
  0.77  0.09  0
  0.78  0.09  0
  0.79  0.09  0
  0.8  0.09  0
  0.81  0.09  0
  0.82  0.09  0
  0.83  0.09  0
  0.84  0.09  0
  0.85  0.09  0
  0.86  0.09  0
  0.87  0.09  0
  0.88  0.09  0
  0.89  0.09  0
  0.9  0.09  0
  0.91  0.09  0
  0.92  0.09  0
  0.93  0.09  0
  0.94  0.09  0
  0.95  0.09  0
  0.96  0.09  0
  0.97  0.09  0
  0.98  0.09  0
  0.99  0.09  0
  1  0.09  0

  0  0.12  0
  0.01  0.12  0
  0.02  0.12  0
  0.03  0.12  0
  0.04  0.12  0
  0.05  0.12  0
  0.06  0.12  0
  0.07  0.12  0
  0.08  0.12  0
  0.09  0.12  0
  0.1  0.12  0
  0.11  0.12  0
  0.12  0.12  0
  0.13  0.12  0
  0.14  0.12  0
  0.15  0.12  0
  0.16  0.12  0
  0.17  0.12  0
  0.18  0.12  0
  0.19  0.12  0
  0.2  0.12  0
  0.21  0.12  0
  0.22  0.12  0.000120135
  0.23  0.12  0.000977769
  0.24  0.12  0.00246908
  0.25  0.12  0.00315558
  0.26  0.12  0.00436718
  0.27  0.12  0.00478011
  0.28  0.12  0.00583015
  0.29  0.12  0.0075
  0.3  0.12  0.0091
  0.31  0.12  0.0105
  0.32  0.12  0.0117
  0.33  0.12  0.0127
  0.34  0.12  0.0135
  0.35  0.12  0.0141
  0.36  0.12  0.0145
  0.37  0.12  0.0147
  0.38  0.12  0.0147
  0.39  0.12  0.0145
  0.4  0.12  0.0141
  0.41  0.12  0.0135
  0.42  0.12  0.0127
  0.43  0.12  0.0117
  0.44  0.12  0.0105
  0.45  0.12  0.0091
  0.46  0.12  0.0075
  0.47  0.12  0.00583015
  0.48  0.12  0.00478011
  0.49  0.12  0.00436718
  0.5  0.12  0.00315558
  0.51  0.12  0.00246908
  0.52  0.12  0.000977769
  0.53  0.12  0.000120135
  0.54  0.12  0
  0.55  0.12  0
  0.56  0.12  0
  0.57  0.12  0
  0.58  0.12  0
  0.59  0.12  0
  0.6  0.12  0
  0.61  0.12  0
  0.62  0.12  0
  0.63  0.12  0
  0.64  0.12  0
  0.65  0.12  0
  0.66  0.12  0
  0.67  0.12  0
  0.68  0.12  0
  0.69  0.12  0
  0.7  0.12  0
  0.71  0.12  0
  0.72  0.12  0
  0.73  0.12  0
  0.74  0.12  0
  0.75  0.12  0
  0.76  0.12  0
  0.77  0.12  0
  0.78  0.12  0
  0.79  0.12  0
  0.8  0.12  0
  0.81  0.12  0
  0.82  0.12  0
  0.83  0.12  0
  0.84  0.12  0
  0.85  0.12  0
  0.86  0.12  0
  0.87  0.12  0
  0.88  0.12  0
  0.89  0.12  0
  0.9  0.12  0
  0.91  0.12  0
  0.92  0.12  0
  0.93  0.12  0
  0.94  0.12  0
  0.95  0.12  0
  0.96  0.12  0
  0.97  0.12  0
  0.98  0.12  0
  0.99  0.12  0
  1  0.12  0

  0  0.15  0
  0.01  0.15  0
  0.02  0.15  0
  0.03  0.15  0
  0.04  0.15  0
  0.05  0.15  0
  0.06  0.15  0
  0.07  0.15  0
  0.08  0.15  0
  0.09  0.15  0
  0.1  0.15  0
  0.11  0.15  0
  0.12  0.15  0
  0.13  0.15  0
  0.14  0.15  0
  0.15  0.15  0
  0.16  0.15  0
  0.17  0.15  0
  0.18  0.15  0
  0.19  0.15  0
  0.2  0.15  0
  0.21  0.15  6.75762e-05
  0.22  0.15  0.000655114
  0.23  0.15  0.00209841
  0.24  0.15  0.00307942
  0.25  0.15  0.00394278
  0.26  0.15  0.00483108
  0.27  0.15  0.00559347
  0.28  0.15  0.00591519
  0.29  0.15  0.00706696
  0.3  0.15  0.00859375
  0.31  0.15  0.00999375
  0.32  0.15  0.0111938
  0.33  0.15  0.0121937
  0.34  0.15  0.0129938
  0.35  0.15  0.0135938
  0.36  0.15  0.0139938
  0.37  0.15  0.0141938
  0.38  0.15  0.0141938
  0.39  0.15  0.0139938
  0.4  0.15  0.0135938
  0.41  0.15  0.0129938
  0.42  0.15  0.0121937
  0.43  0.15  0.0111937
  0.44  0.15  0.00999375
  0.45  0.15  0.00859375
  0.46  0.15  0.00706696
  0.47  0.15  0.00591519
  0.48  0.15  0.00559347
  0.49  0.15  0.00483108
  0.5  0.15  0.00394278
  0.51  0.15  0.00307942
  0.52  0.15  0.00209841
  0.53  0.15  0.000655114
  0.54  0.15  6.75762e-05
  0.55  0.15  0
  0.56  0.15  0
  0.57  0.15  0
  0.58  0.15  0
  0.59  0.15  0
  0.6  0.15  0
  0.61  0.15  0
  0.62  0.15  0
  0.63  0.15  0
  0.64  0.15  0
  0.65  0.15  0
  0.66  0.15  0
  0.67  0.15  0
  0.68  0.15  0
  0.69  0.15  0
  0.7  0.15  0
  0.71  0.15  0
  0.72  0.15  0
  0.73  0.15  0
  0.74  0.15  0
  0.75  0.15  0
  0.76  0.15  0
  0.77  0.15  0
  0.78  0.15  0
  0.79  0.15  0
  0.8  0.15  0
  0.81  0.15  0
  0.82  0.15  0
  0.83  0.15  0
  0.84  0.15  0
  0.85  0.15  0
  0.86  0.15  0
  0.87  0.15  0
  0.88  0.15  0
  0.89  0.15  0
  0.9  0.15  0
  0.91  0.15  0
  0.92  0.15  0
  0.93  0.15  0
  0.94  0.15  0
  0.95  0.15  0
  0.96  0.15  0
  0.97  0.15  0
  0.98  0.15  0
  0.99  0.15  0
  1  0.15  0

  0  0.18  0
  0.01  0.18  0
  0.02  0.18  0
  0.03  0.18  0
  0.04  0.18  0
  0.05  0.18  0
  0.06  0.18  0
  0.07  0.18  0
  0.08  0.18  0
  0.09  0.18  0
  0.1  0.18  0
  0.11  0.18  0
  0.12  0.18  0
  0.13  0.18  0
  0.14  0.18  0
  0.15  0.18  0
  0.16  0.18  0
  0.17  0.18  0
  0.18  0.18  0
  0.19  0.18  0
  0.2  0.18  3.80116e-05
  0.21  0.18  0.000427631
  0.22  0.18  0.00167146
  0.23  0.18  0.00295901
  0.24  0.18  0.00362358
  0.25  0.18  0.00474402
  0.26  0.18  0.00522415
  0.27  0.18  0.00615896
  0.28  0.18  0.00646713
  0.29  0.18  0.00684487
  0.3  0.18  0.00801618
  0.31  0.18  0.009375
  0.32  0.18  0.010575
  0.33  0.18  0.011575
  0.34  0.18  0.012375
  0.35  0.18  0.012975
  0.36  0.18  0.013375
  0.37  0.18  0.013575
  0.38  0.18  0.013575
  0.39  0.18  0.013375
  0.4  0.18  0.012975
  0.41  0.18  0.012375
  0.42  0.18  0.011575
  0.43  0.18  0.010575
  0.44  0.18  0.009375
  0.45  0.18  0.00801618
  0.46  0.18  0.00684487
  0.47  0.18  0.00646713
  0.48  0.18  0.00615896
  0.49  0.18  0.00522415
  0.5  0.18  0.00474402
  0.51  0.18  0.00362358
  0.52  0.18  0.00295901
  0.53  0.18  0.00167146
  0.54  0.18  0.000427631
  0.55  0.18  3.80116e-05
  0.56  0.18  0
  0.57  0.18  0
  0.58  0.18  0
  0.59  0.18  0
  0.6  0.18  0
  0.61  0.18  0
  0.62  0.18  0
  0.63  0.18  0
  0.64  0.18  0
  0.65  0.18  0
  0.66  0.18  0
  0.67  0.18  0
  0.68  0.18  0
  0.69  0.18  0
  0.7  0.18  0
  0.71  0.18  0
  0.72  0.18  0
  0.73  0.18  0
  0.74  0.18  0
  0.75  0.18  0
  0.76  0.18  0
  0.77  0.18  0
  0.78  0.18  0
  0.79  0.18  0
  0.8  0.18  0
  0.81  0.18  0
  0.82  0.18  0
  0.83  0.18  0
  0.84  0.18  0
  0.85  0.18  0
  0.86  0.18  0
  0.87  0.18  0
  0.88  0.18  0
  0.89  0.18  0
  0.9  0.18  0
  0.91  0.18  0
  0.92  0.18  0
  0.93  0.18  0
  0.94  0.18  0
  0.95  0.18  0
  0.96  0.18  0
  0.97  0.18  0
  0.98  0.18  0
  0.99  0.18  0
  1  0.18  0

  0  0.21  0
  0.01  0.21  0
  0.02  0.21  0
  0.03  0.21  0
  0.04  0.21  0
  0.05  0.21  0
  0.06  0.21  0
  0.07  0.21  0
  0.08  0.21  0
  0.09  0.21  0
  0.1  0.21  0
  0.11  0.21  0
  0.12  0.21  0
  0.13  0.21  0
  0.14  0.21  0
  0.15  0.21  0
  0.16  0.21  0
  0.17  0.21  0
  0.18  0.21  0
  0.19  0.21  2.13815e-05
  0.2  0.21  0.000273802
  0.21  0.21  0.00126818
  0.22  0.21  0.0027124
  0.23  0.21  0.00346919
  0.24  0.21  0.00442417
  0.25  0.21  0.00518508
  0.26  0.21  0.00587298
  0.27  0.21  0.00637196
  0.28  0.21  0.0070582
  0.29  0.21  0.00706916
  0.3  0.21  0.00754408
  0.31  0.21  0.00866691
  0.32  0.21  0.00984375
  0.33  0.21  0.0108438
  0.34  0.21  0.0116438
  0.35  0.21  0.0122438
  0.36  0.21  0.0126438
  0.37  0.21  0.0128438
  0.38  0.21  0.0128438
  0.39  0.21  0.0126438
  0.4  0.21  0.0122438
  0.41  0.21  0.0116438
  0.42  0.21  0.0108438
  0.43  0.21  0.00984375
  0.44  0.21  0.00866691
  0.45  0.21  0.00754408
  0.46  0.21  0.00706916
  0.47  0.21  0.0070582
  0.48  0.21  0.00637196
  0.49  0.21  0.00587298
  0.5  0.21  0.00518508
  0.51  0.21  0.00442417
  0.52  0.21  0.00346919
  0.53  0.21  0.0027124
  0.54  0.21  0.00126818
  0.55  0.21  0.000273802
  0.56  0.21  2.13815e-05
  0.57  0.21  0
  0.58  0.21  0
  0.59  0.21  0
  0.6  0.21  0
  0.61  0.21  0
  0.62  0.21  0
  0.63  0.21  0
  0.64  0.21  0
  0.65  0.21  0
  0.66  0.21  0
  0.67  0.21  0
  0.68  0.21  0
  0.69  0.21  0
  0.7  0.21  0
  0.71  0.21  0
  0.72  0.21  0
  0.73  0.21  0
  0.74  0.21  0
  0.75  0.21  0
  0.76  0.21  0
  0.77  0.21  0
  0.78  0.21  0
  0.79  0.21  0
  0.8  0.21  0
  0.81  0.21  0
  0.82  0.21  0
  0.83  0.21  0
  0.84  0.21  0
  0.85  0.21  0
  0.86  0.21  0
  0.87  0.21  0
  0.88  0.21  0
  0.89  0.21  0
  0.9  0.21  0
  0.91  0.21  0
  0.92  0.21  0
  0.93  0.21  0
  0.94  0.21  0
  0.95  0.21  0
  0.96  0.21  0
  0.97  0.21  0
  0.98  0.21  0
  0.99  0.21  0
  1  0.21  0

  0  0.24  0
  0.01  0.24  0
  0.02  0.24  0
  0.03  0.24  0
  0.04  0.24  0
  0.05  0.24  0
  0.06  0.24  0
  0.07  0.24  0
  0.08  0.24  0
  0.09  0.24  0
  0.1  0.24  0
  0.11  0.24  0
  0.12  0.24  0
  0.13  0.24  0
  0.14  0.24  0
  0.15  0.24  0
  0.16  0.24  0
  0.17  0.24  0
  0.18  0.24  1.20271e-05
  0.19  0.24  0.000172723
  0.2  0.24  0.000926942
  0.21  0.24  0.00236176
  0.22  0.24  0.00336666
  0.23  0.24  0.00409084
  0.24  0.24  0.00511559
  0.25  0.24  0.00558507
  0.26  0.24  0.00641554
  0.27  0.24  0.0066903
  0.28  0.24  0.00726943
  0.29  0.24  0.00755444
  0.3  0.24  0.00743644
  0.31  0.24  0.0079892
  0.32  0.24  0.00901303
  0.33  0.24  0.01
  0.34  0.24  0.0108
  0.35  0.24  0.0114
  0.36  0.24  0.0118
  0.37  0.24  0.012
  0.38  0.24  0.012
  0.39  0.24  0.0118
  0.4  0.24  0.0114
  0.41  0.24  0.0108
  0.42  0.24  0.01
  0.43  0.24  0.00901303
  0.44  0.24  0.0079892
  0.45  0.24  0.00743644
  0.46  0.24  0.00755444
  0.47  0.24  0.00726943
  0.48  0.24  0.0066903
  0.49  0.24  0.00641554
  0.5  0.24  0.00558507
  0.51  0.24  0.00511559
  0.52  0.24  0.00409084
  0.53  0.24  0.00336666
  0.54  0.24  0.00236176
  0.55  0.24  0.000926942
  0.56  0.24  0.000172723
  0.57  0.24  1.20271e-05
  0.58  0.24  0
  0.59  0.24  0
  0.6  0.24  0
  0.61  0.24  0
  0.62  0.24  0
  0.63  0.24  0
  0.64  0.24  0
  0.65  0.24  0
  0.66  0.24  0
  0.67  0.24  0
  0.68  0.24  0
  0.69  0.24  0
  0.7  0.24  0
  0.71  0.24  0
  0.72  0.24  0
  0.73  0.24  0
  0.74  0.24  0
  0.75  0.24  0
  0.76  0.24  0
  0.77  0.24  0
  0.78  0.24  0
  0.79  0.24  0
  0.8  0.24  0
  0.81  0.24  0
  0.82  0.24  0
  0.83  0.24  0
  0.84  0.24  0
  0.85  0.24  0
  0.86  0.24  0
  0.87  0.24  0
  0.88  0.24  0
  0.89  0.24  0
  0.9  0.24  0
  0.91  0.24  0
  0.92  0.24  0
  0.93  0.24  0
  0.94  0.24  0
  0.95  0.24  0
  0.96  0.24  0
  0.97  0.24  0
  0.98  0.24  0
  0.99  0.24  0
  1  0.24  0

  0  0.27  0
  0.01  0.27  0
  0.02  0.27  0
  0.03  0.27  0
  0.04  0.27  0
  0.05  0.27  0
  0.06  0.27  0
  0.07  0.27  0
  0.08  0.27  0
  0.09  0.27  0
  0.1  0.27  0
  0.11  0.27  0
  0.12  0.27  0
  0.13  0.27  0
  0.14  0.27  0
  0.15  0.27  0
  0.16  0.27  0
  0.17  0.27  6.76525e-06
  0.18  0.27  0.00010768
  0.19  0.27  0.000657921
  0.2  0.27  0.00196292
  0.21  0.27  0.00321352
  0.22  0.27  0.00386302
  0.23  0.27  0.00488157
  0.24  0.27  0.00549468
  0.25  0.27  0.00618812
  0.26  0.27  0.00664552
  0.27  0.27  0.00717984
  0.28  0.27  0.00731521
  0.29  0.27  0.00781302
  0.3  0.27  0.0077061
  0.31  0.27  0.00757646
  0.32  0.27  0.00816158
  0.33  0.27  0.00905108
  0.34  0.27  0.00984375
  0.35  0.27  0.0104438
  0.36  0.27  0.0108438
  0.37  0.27  0.0110438
  0.38  0.27  0.0110438
  0.39  0.27  0.0108438
  0.4  0.27  0.0104438
  0.41  0.27  0.00984375
  0.42  0.27  0.00905108
  0.43  0.27  0.00816158
  0.44  0.27  0.00757646
  0.45  0.27  0.0077061
  0.46  0.27  0.00781302
  0.47  0.27  0.00731521
  0.48  0.27  0.00717984
  0.49  0.27  0.00664552
  0.5  0.27  0.00618812
  0.51  0.27  0.00549468
  0.52  0.27  0.00488157
  0.53  0.27  0.00386302
  0.54  0.27  0.00321352
  0.55  0.27  0.00196292
  0.56  0.27  0.000657921
  0.57  0.27  0.00010768
  0.58  0.27  6.76525e-06
  0.59  0.27  0
  0.6  0.27  0
  0.61  0.27  0
  0.62  0.27  0
  0.63  0.27  0
  0.64  0.27  0
  0.65  0.27  0
  0.66  0.27  0
  0.67  0.27  0
  0.68  0.27  0
  0.69  0.27  0
  0.7  0.27  0
  0.71  0.27  0
  0.72  0.27  0
  0.73  0.27  0
  0.74  0.27  0
  0.75  0.27  0
  0.76  0.27  0
  0.77  0.27  0
  0.78  0.27  0
  0.79  0.27  0
  0.8  0.27  0
  0.81  0.27  0
  0.82  0.27  0
  0.83  0.27  0
  0.84  0.27  0
  0.85  0.27  0
  0.86  0.27  0
  0.87  0.27  0
  0.88  0.27  0
  0.89  0.27  0
  0.9  0.27  0
  0.91  0.27  0
  0.92  0.27  0
  0.93  0.27  0
  0.94  0.27  0
  0.95  0.27  0
  0.96  0.27  0
  0.97  0.27  0
  0.98  0.27  0
  0.99  0.27  0
  1  0.27  0

  0  0.3  0
  0.01  0.3  0
  0.02  0.3  0
  0.03  0.3  0
  0.04  0.3  0
  0.05  0.3  0
  0.06  0.3  0
  0.07  0.3  0
  0.08  0.3  0
  0.09  0.3  0
  0.1  0.3  0
  0.11  0.3  0
  0.12  0.3  0
  0.13  0.3  0
  0.14  0.3  0
  0.15  0.3  0
  0.16  0.3  3.80545e-06
  0.17  0.3  6.64897e-05
  0.18  0.3  0.000456079
  0.19  0.3  0.00156767
  0.2  0.3  0.00296829
  0.21  0.3  0.00372716
  0.22  0.3  0.00456697
  0.23  0.3  0.00544423
  0.24  0.3  0.00591895
  0.25  0.3  0.00665839
  0.26  0.3  0.00691877
  0.27  0.3  0.00744498
  0.28  0.3  0.00756487
  0.29  0.3  0.00773144
  0.3  0.3  0.00796298
  0.31  0.3  0.00756577
  0.32  0.3  0.00748134
  0.33  0.3  0.00804769
  0.34  0.3  0.00877912
  0.35  0.3  0.009375
  0.36  0.3  0.009775
  0.37  0.3  0.009975
  0.38  0.3  0.009975
  0.39  0.3  0.009775
  0.4  0.3  0.009375
  0.41  0.3  0.00877912
  0.42  0.3  0.00804769
  0.43  0.3  0.00748134
  0.44  0.3  0.00756577
  0.45  0.3  0.00796298
  0.46  0.3  0.00773144
  0.47  0.3  0.00756487
  0.48  0.3  0.00744498
  0.49  0.3  0.00691877
  0.5  0.3  0.00665839
  0.51  0.3  0.00591895
  0.52  0.3  0.00544423
  0.53  0.3  0.00456697
  0.54  0.3  0.00372716
  0.55  0.3  0.00296829
  0.56  0.3  0.00156767
  0.57  0.3  0.000456079
  0.58  0.3  6.64897e-05
  0.59  0.3  3.80545e-06
  0.6  0.3  0
  0.61  0.3  0
  0.62  0.3  0
  0.63  0.3  0
  0.64  0.3  0
  0.65  0.3  0
  0.66  0.3  0
  0.67  0.3  0
  0.68  0.3  0
  0.69  0.3  0
  0.7  0.3  0
  0.71  0.3  0
  0.72  0.3  0
  0.73  0.3  0
  0.74  0.3  0
  0.75  0.3  0
  0.76  0.3  0
  0.77  0.3  0
  0.78  0.3  0
  0.79  0.3  0
  0.8  0.3  0
  0.81  0.3  0
  0.82  0.3  0
  0.83  0.3  0
  0.84  0.3  0
  0.85  0.3  0
  0.86  0.3  0
  0.87  0.3  0
  0.88  0.3  0
  0.89  0.3  0
  0.9  0.3  0
  0.91  0.3  0
  0.92  0.3  0
  0.93  0.3  0
  0.94  0.3  0
  0.95  0.3  0
  0.96  0.3  0
  0.97  0.3  0
  0.98  0.3  0
  0.99  0.3  0
  1  0.3  0

  0  0.33  0
  0.01  0.33  0
  0.02  0.33  0
  0.03  0.33  0
  0.04  0.33  0
  0.05  0.33  0
  0.06  0.33  0
  0.07  0.33  0
  0.08  0.33  0
  0.09  0.33  0
  0.1  0.33  0
  0.11  0.33  0
  0.12  0.33  0
  0.13  0.33  0
  0.14  0.33  0
  0.15  0.33  2.14057e-06
  0.16  0.33  4.07303e-05
  0.17  0.33  0.000310098
  0.18  0.33  0.0012106
  0.19  0.33  0.00264
  0.2  0.33  0.00361268
  0.21  0.33  0.00428633
  0.22  0.33  0.00529198
  0.23  0.33  0.00578046
  0.24  0.33  0.00649213
  0.25  0.33  0.00685919
  0.26  0.33  0.00734155
  0.27  0.33  0.00748155
  0.28  0.33  0.00784078
  0.29  0.33  0.00768641
  0.3  0.33  0.00786619
  0.31  0.33  0.00773102
  0.32  0.33  0.00716717
  0.33  0.33  0.00713716
  0.34  0.33  0.00763825
  0.35  0.33  0.00819607
  0.36  0.33  0.00859375
  0.37  0.33  0.00879375
  0.38  0.33  0.00879375
  0.39  0.33  0.00859375
  0.4  0.33  0.00819607
  0.41  0.33  0.00763825
  0.42  0.33  0.00713716
